Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<http_uri_handler, std::allocator<http_uri_handler> >::_Vector_impl::_Vector_impl() [3002]
[3003]   0.0    0.00    0.00      12         std::_Vector_base<http_uri_handler, std::allocator<http_uri_handler> >::_Vector_impl_data::_Vector_impl_data() [3003]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<http_uri_handler, std::allocator<http_uri_handler> >::vector() [3012]
[3004]   0.0    0.00    0.00      12         std::_Vector_base<http_uri_handler, std::allocator<http_uri_handler> >::_Vector_base() [3004]
                0.00    0.00      12/12          std::_Vector_base<http_uri_handler, std::allocator<http_uri_handler> >::_Vector_impl::_Vector_impl() [3002]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_base() [3007]
[3005]   0.0    0.00    0.00      12         std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_impl::_Vector_impl() [3005]
                0.00    0.00      12/12          std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_impl_data::_Vector_impl_data() [3006]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_impl::_Vector_impl() [3005]
[3006]   0.0    0.00    0.00      12         std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_impl_data::_Vector_impl_data() [3006]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::vector() [3013]
[3007]   0.0    0.00    0.00      12         std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_base() [3007]
                0.00    0.00      12/12          std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_impl::_Vector_impl() [3005]
-----------------------------------------------
                0.00    0.00      12/12          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [2997]
[3008]   0.0    0.00    0.00      12         std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [3008]
                0.00    0.00      12/12          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [3009]
-----------------------------------------------
                0.00    0.00      12/12          std::__uniq_ptr_data<std::thread::_State, std::default_delete<std::thread::_State>, true, true>::__uniq_ptr_impl(std::thread::_State*) [3008]
[3009]   0.0    0.00    0.00      12         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [3009]
                0.00    0.00      12/12          std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [3010]
                0.00    0.00      12/24          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [2971]
-----------------------------------------------
                0.00    0.00      12/12          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [3009]
[3010]   0.0    0.00    0.00      12         std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >::tuple<true, true>() [3010]
                0.00    0.00      12/12          std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [3000]
-----------------------------------------------
                0.00    0.00      12/12          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (ThreadPool::*)(), ThreadPool*> > >::_State_impl<void (ThreadPool::*)(), ThreadPool*>(void (ThreadPool::*&&)(), ThreadPool*&&) [9]
[3011]   0.0    0.00    0.00      12         std::thread::_State::_State() [3011]
-----------------------------------------------
                0.00    0.00      12/12          HTTPServer::HTTPServer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [154]
[3012]   0.0    0.00    0.00      12         std::vector<http_uri_handler, std::allocator<http_uri_handler> >::vector() [3012]
                0.00    0.00      12/12          std::_Vector_base<http_uri_handler, std::allocator<http_uri_handler> >::_Vector_base() [3004]
-----------------------------------------------
                0.00    0.00      12/12          HTTPParser::HTTPParser() <cycle 1> [2990]
[3013]   0.0    0.00    0.00      12         std::vector<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::vector() [3013]
                0.00    0.00      12/12          std::_Vector_base<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > >, std::allocator<std::pair<std::basic_string_view<char, std::char_traits<char> >, std::basic_string_view<char, std::char_traits<char> > > > >::_Vector_base() [3007]
-----------------------------------------------
                0.00    0.00      12/12          std::tuple_element<0ul, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<0ul, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [3016]
[3014]   0.0    0.00    0.00      12         void (ThreadPool::*&std::__get_helper<0ul, void (ThreadPool::*)(), ThreadPool*>(std::_Tuple_impl<0ul, void (ThreadPool::*)(), ThreadPool*>&))() [3014]
                0.00    0.00      12/12          std::_Tuple_impl<0ul, void (ThreadPool::*)(), ThreadPool*>::_M_head(std::_Tuple_impl<0ul, void (ThreadPool::*)(), ThreadPool*>&) [2999]
-----------------------------------------------
                0.00    0.00      12/12          std::tuple_element<1ul, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ul, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [14]
[3015]   0.0    0.00    0.00      12         ThreadPool*& std::__get_helper<1ul, ThreadPool*>(std::_Tuple_impl<1ul, ThreadPool*>&) [3015]
                0.00    0.00      12/12          std::_Tuple_impl<1ul, ThreadPool*>::_M_head(std::_Tuple_impl<1ul, ThreadPool*>&) [3001]
-----------------------------------------------
                0.00    0.00      12/12          std::tuple_element<1ul, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ul, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [14]
[3016]   0.0    0.00    0.00      12         std::tuple_element<0ul, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<0ul, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [3016]
                0.00    0.00      12/96          void (ThreadPool::*&&std::forward<void (ThreadPool::*)()>(std::remove_reference<void (ThreadPool::*)()>::type&))() [2950]
                0.00    0.00      12/12          void (ThreadPool::*&std::__get_helper<0ul, void (ThreadPool::*)(), ThreadPool*>(std::_Tuple_impl<0ul, void (ThreadPool::*)(), ThreadPool*>&))() [3014]
-----------------------------------------------
                0.00    0.00      12/12          std::tuple_element<1ul, std::tuple<void (ThreadPool::*)(), ThreadPool*> >::type&& std::get<1ul, void (ThreadPool::*)(), ThreadPool*>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&&) [14]
[3017]   0.0    0.00    0.00      12         std::remove_reference<std::tuple<void (ThreadPool::*)(), ThreadPool*>&>::type&& std::move<std::tuple<void (ThreadPool::*)(), ThreadPool*>&>(std::tuple<void (ThreadPool::*)(), ThreadPool*>&) [3017]
-----------------------------------------------
                0.00    0.00       1/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [16], true>(char const (&) [4], char const (&) [16]) [140]
                0.00    0.00       1/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [14], true>(char const (&) [4], char const (&) [14]) [139]
                0.00    0.00       1/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [25], true>(char const (&) [4], char const (&) [25]) [141]
                0.00    0.00       2/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [11], true>(char const (&) [4], char const (&) [11]) [131]
                0.00    0.00       3/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [9], true>(char const (&) [4], char const (&) [9]) [124]
                0.00    0.00       3/11          std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [4], char const (&) [10], true>(char const (&) [4], char const (&) [10]) [123]
[3018]   0.0    0.00    0.00      11         char const (&std::forward<char const (&) [4]>(std::remove_reference<char const (&) [4]>::type&)) [4] [3018]
-----------------------------------------------
                0.00    0.00       7/7           context_pool::alloc_req_context(int, int) [39]
[3019]   0.0    0.00    0.00       7         unsigned long std::atomic_load<unsigned long>(std::atomic<unsigned long> const*) [3019]
